District;Municipality;parish;DistrictCode;MunicipalityCode;parishCode_1
PORTO           ;Santo Tirso                ;UF AREIAS SEQUEIRO LAMA PALMEI;13;1314;1951
PORTO           ;Santo Tirso                ;UF CARREIRA REFOJOS RIBA AVE  ;13;1314;1952
PORTO           ;Santo Tirso                ;UF LAMELAS E GUIMAREI         ;13;1314;1953
PORTO           ;Santo Tirso                ;UF SANTO TIRSO COUTO E BURGAES;13;1314;1954
PORTO           ;Santo Tirso                ;VILA NOVA DO CAMPO            ;13;1314;1955
PORTO           ;Santo Tirso                ;VILARINHO                     ;13;1314;1956
PORTO           ;Trofa                      ;COVELAS                       ;13;1318;1957
PORTO           ;Trofa                      ;MURO                          ;13;1318;1958
PORTO           ;Trofa                      ;UF ALVARELHOS E GUIDOES       ;13;1318;1959
PORTO           ;Trofa                      ;UF BOUGADO                    ;13;1318;1960
PORTO           ;Trofa                      ;UF CORONADO                   ;13;1318;1961
PORTO           ;Valongo                    ;ALFENA                        ;13;1315;1962
PORTO           ;Valongo                    ;ERMESINDE                     ;13;1315;1963
PORTO           ;Valongo                    ;UF CAMPO E SOBRADO            ;13;1315;1964
PORTO           ;Valongo                    ;VALONGO                       ;13;1315;1965
PORTO           ;Vila do Conde              ;ARVORE                        ;13;1316;1966
PORTO           ;Vila do Conde              ;AVELEDA                       ;13;1316;1967
PORTO           ;Vila do Conde              ;AZURARA                       ;13;1316;1968
PORTO           ;Vila do Conde              ;FAJOZES                       ;13;1316;1969
PORTO           ;Vila do Conde              ;GIAO                          ;13;1316;1970
PORTO           ;Vila do Conde              ;GUILHABREU                    ;13;1316;1971
PORTO           ;Vila do Conde              ;JUNQUEIRA                     ;13;1316;1972
PORTO           ;Vila do Conde              ;LABRUGE                       ;13;1316;1973
PORTO           ;Vila do Conde              ;MACIEIRA DA MAIA              ;13;1316;1974
PORTO           ;Vila do Conde              ;MINDELO                       ;13;1316;1975
PORTO           ;Vila do Conde              ;MODIVAS                       ;13;1316;1976
PORTO           ;Vila do Conde              ;UF BAGUNTE FERREIRO MAIOR PAR ;13;1316;1977
PORTO           ;Vila do Conde              ;UF FORNELO E VAIRAO           ;13;1316;1978
PORTO           ;Vila do Conde              ;UF MALTA E CANIDELO           ;13;1316;1979
PORTO           ;Vila do Conde              ;UF RETORTA E TOUGUES          ;13;1316;1980
PORTO           ;Vila do Conde              ;UF RIO MAU E ARCOS            ;13;1316;1981
PORTO           ;Vila do Conde              ;UF TOUGUINHA E TOUGUINHO      ;13;1316;1982
PORTO           ;Vila do Conde              ;UF VILAR E MOSTEIRO           ;13;1316;1983
PORTO           ;Vila do Conde              ;VILA CHA                      ;13;1316;1984
PORTO           ;Vila do Conde              ;VILA DO CONDE                 ;13;1316;1985
PORTO           ;Vila do Conde              ;VILAR DE PINHEIRO             ;13;1316;1986
PORTO           ;Vila Nova de Gaia          ;ARCOZELO                      ;13;1317;1987
PORTO           ;Vila Nova de Gaia          ;AVINTES                       ;13;1317;1988
PORTO           ;Vila Nova de Gaia          ;CANELAS                       ;13;1317;1989
PORTO           ;Vila Nova de Gaia          ;CANIDELO                      ;13;1317;1990
PORTO           ;Vila Nova de Gaia          ;MADALENA                      ;13;1317;1991
PORTO           ;Vila Nova de Gaia          ;OLIVEIRA DO DOURO             ;13;1317;1992
PORTO           ;Vila Nova de Gaia          ;SAO FELIX DA MARINHA          ;13;1317;1993
PORTO           ;Vila Nova de Gaia          ;UF GRIJO E SERMONDE           ;13;1317;1994
PORTO           ;Vila Nova de Gaia          ;UF GULPILHARES E VALADARES    ;13;1317;1995
PORTO           ;Vila Nova de Gaia          ;UF MAFAMUDE E VILAR DO PARAISO;13;1317;1996
PORTO           ;Vila Nova de Gaia          ;UF PEDROSO E SEIXEZELO        ;13;1317;1997
PORTO           ;Vila Nova de Gaia          ;UF S MARINHA S PEDRO AFURADA  ;13;1317;1998
PORTO           ;Vila Nova de Gaia          ;UF SANDIM OLIVAL LEVER CRESTUM;13;1317;1999
PORTO           ;Vila Nova de Gaia          ;UF SERZEDO E PEROSINHO        ;13;1317;2000
PORTO           ;Vila Nova de Gaia          ;VILAR DE ANDORINHO            ;13;1317;2001
SANTAREM        ;Abrantes                   ;BEMPOSTA                      ;14;1401;2002
SANTAREM        ;Abrantes                   ;CARVALHAL                     ;14;1401;2003
SANTAREM        ;Abrantes                   ;FONTES                        ;14;1401;2004
SANTAREM        ;Abrantes                   ;MARTINCHEL                    ;14;1401;2005
SANTAREM        ;Abrantes                   ;MOURISCAS                     ;14;1401;2006
SANTAREM        ;Abrantes                   ;PEGO                          ;14;1401;2007
SANTAREM        ;Abrantes                   ;RIO DE MOINHOS                ;14;1401;2008
SANTAREM        ;Abrantes                   ;TRAMAGAL                      ;14;1401;2009
SANTAREM        ;Abrantes                   ;UF ABRANTES E ALFERRAREDE     ;14;1401;2010
SANTAREM        ;Abrantes                   ;UF ALDEIA DO MATO E SOUTO     ;14;1401;2011
SANTAREM        ;Abrantes                   ;UF ALVEGA E CONCAVADA         ;14;1401;2012
SANTAREM        ;Abrantes                   ;UF S M RIO TORTO ROSSIO S TEJO;14;1401;2013
SANTAREM        ;Abrantes                   ;UF SAO FACUNDO E VALE DAS MOS ;14;1401;2014
SANTAREM        ;Alcanena                   ;BUGALHOS                      ;14;1402;2015
SANTAREM        ;Alcanena                   ;MINDE                         ;14;1402;2016
SANTAREM        ;Alcanena                   ;MOITAS VENDA                  ;14;1402;2017
SANTAREM        ;Alcanena                   ;MONSANTO                      ;14;1402;2018
SANTAREM        ;Alcanena                   ;SERRA DE SANTO ANTONIO        ;14;1402;2019
SANTAREM        ;Alcanena                   ;UF ALCANENA E VILA MOREIRA    ;14;1402;2020
SANTAREM        ;Alcanena                   ;UF MALHOU LOURICEIRA ESPINHEIR;14;1402;2021
SANTAREM        ;Almeirim                   ;ALMEIRIM                      ;14;1403;2022
SANTAREM        ;Almeirim                   ;BENFICA DO RIBATEJO           ;14;1403;2023
SANTAREM        ;Almeirim                   ;FAZENDAS DE ALMEIRIM          ;14;1403;2024
SANTAREM        ;Almeirim                   ;RAPOSA                        ;14;1403;2025
SANTAREM        ;Alpiarça                   ;ALPIARCA                      ;14;1404;2026
SANTAREM        ;Benavente                  ;BARROSA                       ;14;1405;2027
SANTAREM        ;Benavente                  ;BENAVENTE                     ;14;1405;2028
SANTAREM        ;Benavente                  ;SAMORA CORREIA                ;14;1405;2029
SANTAREM        ;Benavente                  ;SANTO ESTEVAO                 ;14;1405;2030
SANTAREM        ;Cartaxo                    ;PONTEVEL                      ;14;1406;2031
SANTAREM        ;Cartaxo                    ;UF CARTAXO E VALE DA PINTA    ;14;1406;2032
SANTAREM        ;Cartaxo                    ;UF EREIRA E LAPA              ;14;1406;2033
SANTAREM        ;Cartaxo                    ;VALADA                        ;14;1406;2034
SANTAREM        ;Cartaxo                    ;VALE DA PEDRA                 ;14;1406;2035
SANTAREM        ;Cartaxo                    ;VILA CHA DE OURIQUE           ;14;1406;2036
SANTAREM        ;Chamusca                   ;CARREGUEIRA                   ;14;1407;2037
SANTAREM        ;Chamusca                   ;UF CHAMUSCA E PINHEIRO GRANDE ;14;1407;2038
SANTAREM        ;Chamusca                   ;UF PARREIRA E CHOUTO          ;14;1407;2039
SANTAREM        ;Chamusca                   ;ULME                          ;14;1407;2040
SANTAREM        ;Chamusca                   ;VALE DE CAVALOS               ;14;1407;2041
SANTAREM        ;Constância                 ;CONSTANCIA                    ;14;1408;2042
SANTAREM        ;Constância                 ;MONTALVO                      ;14;1408;2043
SANTAREM        ;Constância                 ;SANTA MARGARIDA DA COUTADA    ;14;1408;2044
SANTAREM        ;Coruche                    ;BISCAINHO                     ;14;1409;2045
SANTAREM        ;Coruche                    ;BRANCA                        ;14;1409;2046
SANTAREM        ;Coruche                    ;COUCO                         ;14;1409;2047
SANTAREM        ;Coruche                    ;SANTANA DO MATO               ;14;1409;2048
SANTAREM        ;Coruche                    ;SAO JOSE DA LAMAROSA          ;14;1409;2049
SANTAREM        ;Coruche                    ;UF CORUCHE FAJARDA E ERRA     ;14;1409;2050
SANTAREM        ;Entroncamento              ;NOSSA SENHORA DE FATIMA       ;14;1410;2051
SANTAREM        ;Entroncamento              ;SAO JOAO BAPTISTA             ;14;1410;2052
SANTAREM        ;Ferreira do Zêzere         ;AGUAS BELAS                   ;14;1411;2053
SANTAREM        ;Ferreira do Zêzere         ;BECO                          ;14;1411;2054
SANTAREM        ;Ferreira do Zêzere         ;CHAOS                         ;14;1411;2055
SANTAREM        ;Ferreira do Zêzere         ;FERREIRA DO ZEZERE            ;14;1411;2056
SANTAREM        ;Ferreira do Zêzere         ;IGREJA NOVA DO SOBRAL         ;14;1411;2057
SANTAREM        ;Ferreira do Zêzere         ;NOSSA SENHORA DO PRANTO       ;14;1411;2058
SANTAREM        ;Ferreira do Zêzere         ;UF AREIAS E PIAS              ;14;1411;2059
SANTAREM        ;Golegã                     ;AZINHAGA                      ;14;1412;2060
SANTAREM        ;Golegã                     ;GOLEGA                        ;14;1412;2061
SANTAREM        ;Golegã                     ;POMBALINHO                    ;14;1412;2062
SANTAREM        ;Mação                      ;AMENDOA                       ;14;1413;2063
SANTAREM        ;Mação                      ;CARDIGOS                      ;14;1413;2064
SANTAREM        ;Mação                      ;CARVOEIRO                     ;14;1413;2065
SANTAREM        ;Mação                      ;ENVENDOS                      ;14;1413;2066
SANTAREM        ;Mação                      ;ORTIGA                        ;14;1413;2067
SANTAREM        ;Mação                      ;UF MACAO PENHASCOSO ABOBOREIRA;14;1413;2068
SANTAREM        ;Ourém                      ;ALBURITEL                     ;14;1421;2069
SANTAREM        ;Ourém                      ;ATOUGUIA                      ;14;1421;2070
SANTAREM        ;Ourém                      ;CAXARIAS                      ;14;1421;2071
SANTAREM        ;Ourém                      ;ESPITE                        ;14;1421;2072
SANTAREM        ;Ourém                      ;FATIMA                        ;14;1421;2073
SANTAREM        ;Ourém                      ;NOSSA SENHORA DA PIEDADE      ;14;1421;2074
SANTAREM        ;Ourém                      ;NOSSA SENHORA MISERICORDIAS   ;14;1421;2075
SANTAREM        ;Ourém                      ;SEICA                         ;14;1421;2076
SANTAREM        ;Ourém                      ;UF FREIXIANDA FARRIO FORMIGAIS;14;1421;2077
SANTAREM        ;Ourém                      ;UF GONDEMARIA E OLIVAL        ;14;1421;2078
SANTAREM        ;Ourém                      ;UF MATAS E CERCAL             ;14;1421;2079
SANTAREM        ;Ourém                      ;UF RIO COUROS CASAL BERNARDOS ;14;1421;2080
SANTAREM        ;Ourém                      ;URQUEIRA                      ;14;1421;2081
SANTAREM        ;Rio Maior                  ;ALCOBERTAS                    ;14;1414;2082
SANTAREM        ;Rio Maior                  ;ARROUQUELAS                   ;14;1414;2083
SANTAREM        ;Rio Maior                  ;ASSEICEIRA                    ;14;1414;2084
SANTAREM        ;Rio Maior                  ;FRAGUAS                       ;14;1414;2085
SANTAREM        ;Rio Maior                  ;RIO MAIOR                     ;14;1414;2086
SANTAREM        ;Rio Maior                  ;SAO SEBASTIAO                 ;14;1414;2087
SANTAREM        ;Rio Maior                  ;UF AZAMBUJEIRA E MALAQUEIJO   ;14;1414;2088
SANTAREM        ;Rio Maior                  ;UF MARMELEIRA E ASSENTIZ      ;14;1414;2089
SANTAREM        ;Rio Maior                  ;UF OUT CORTICADA ARRUDA PISOES;14;1414;2090
SANTAREM        ;Rio Maior                  ;UF S J RIBEIRA RIBEIRA S JOAO ;14;1414;2091
SANTAREM        ;Salvaterra de Magos        ;MARINHAIS                     ;14;1415;2092
SANTAREM        ;Salvaterra de Magos        ;MUGE                          ;14;1415;2093
SANTAREM        ;Salvaterra de Magos        ;UF GLORIA DO RIBATEJO E GRANHO;14;1415;2094
SANTAREM        ;Salvaterra de Magos        ;UF SALV MAGOS FOROS SALVATERRA;14;1415;2095
SANTAREM        ;Santarém                   ;ABITUREIRAS                   ;14;1416;2096
SANTAREM        ;Santarém                   ;ABRA                          ;14;1416;2097
